DISTRICT,MANDAL,LOCATION NAME,LATITUDE,LONGITUDE,TYPE OF CAMERA,Type Of Analytics
VISAKHAPATNAM,Vskp City,Chaitanya College Near Budhil Park,17.72567441,83.30708418,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Chaitanya College Near Budhil Park,17.72567441,83.30708418,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Chaitanya College Near Budhil Park,17.72567441,83.30708418,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Dwarakanagar Jn.,17.72567441,83.30708418,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Gvmc Gandhi Statue,17.72309623,83.30776626,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc Gandhi Statue,17.72309623,83.30776626,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc Gandhi Statue,17.72209374,83.30770922,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc Gandhi Statue,17.72209374,83.30770922,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc Gandhi Statue,17.72209374,83.30770922,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc In & Out Gates,17.72324559,83.30906456,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Gvmc In & Out Gates,17.72246012,83.30907395,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Joyalukkas Jewellers,17.7247842,83.31331071,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Joyalukkas Jewellers,17.7247842,83.31331071,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Kalyan Jewellers,17.72500161,83.31427858,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Karanataka Bank Pvt.Ltd. Iv Town Down Road,17.73604452,83.30447948,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Karanataka Bank Pvt.Ltd. Iv Town Down Road,17.73604452,83.30447948,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Khazana Jewellers Old,17.72504143,83.30370504,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Khazana Jewellers Old,17.72504143,83.30370504,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Lalitha Nagar Arch Near More Super Market Sankaramatam,17.73057114,83.30203777,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Lalitha Nagar Arch Near More Super Market Sankaramatam,17.73047987,83.30392977,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Near Axis Bank,17.72677106,83.30470062,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Near Axis Bank,17.72677106,83.30470062,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Nehru Bazar Sankarmattam Road,17.72880412,83.30253889,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Nehru Bazar Sankarmattam Road,17.72880412,83.30253889,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Opp. Vijaya Medical Center Median Pole,17.73584766,83.30733974,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Opp. Vijaya Medical Center Median Pole,17.73584766,83.30733974,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Opposite Neo Crown Bakery Santhipuram Road,17.73333685,83.30422488,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Rtc Complex Entry & Exit,17.72395431,83.30768364,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Rtc Complex Entry & Exit,17.72395431,83.30768364,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Rtc Complex Entry & Exit,17.72395431,83.30768364,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sampath Vinayaka Temple,17.72437496,83.31239606,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Sampath Vinayaka Temple,17.72437496,83.31239606,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sangam Sarat Junction,17.72508299,83.30338181,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Sangam Sarat Junction,17.72508299,83.30338181,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Sangam Sarat Junction,17.72483962,83.30335498,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Sangam Sarat Junction,17.72483962,83.30335498,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sankaramatam Road 5Th Line,17.72940563,83.30381375,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sankaramatam Road 5Th Line,17.73154121,83.30408736,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Shravan Zerox,17.72477352,83.30757304,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Shravan Zerox,17.72477352,83.30757304,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Shravan Zerox,17.72477352,83.30757304,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,State Bank Of Hyderabad(India) Dwaraka Nagar Branch Diamond Park Junction,17.72597375,83.30348339,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,State Bank Of Hyderabad(India) Dwaraka Nagar Branch Diamond Park Junction,17.72597375,83.30348339,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,State Bank Of India Santhipuram Branch Iv Town Down,17.73615298,83.30656959,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,State Bank Of India Santhipuram Branch Iv Town Down,17.73615298,83.30656959,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge Vemana Mandhir side 1.Facing towards Vemana Mandhir Junction/ 2.Facing towards DLO Jn.,17.72433973,83.31018996,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge Vemana Mandhir side 1.Facing towards Vemana Mandhir Junction/ 2.Facing towards DLO Jn.,17.72433973,83.31018996,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge Vemana Mandhir side 1.Facing towards Vemana Mandhir Junction/ 2.Facing towards DLO Jn.,17.72433973,83.31018996,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge Vemana Mandhir side 1.Facing towards Vemana Mandhir Junction/ 2.Facing towards DLO Jn.,17.72434012,83.31019761,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge Vemana Mandhir side 1.Facing towards Vemana Mandhir Junction/ 2.Facing towards DLO Jn.,17.72434012,83.31019761,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,V Square Shopping Mall,17.72504143,83.30370504,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,V Square Shopping Mall,17.72504143,83.30370504,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,V Square Shopping Mall,17.72504143,83.30370504,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Vemana Mandiram Junction,17.72434012,83.31019761,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Venkataramana Hospital Dwaraka 4Th Line,17.72715825,83.30357852,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Venkataramana Hospital Dwaraka 4Th Line,17.72817905,83.30366834,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Allipuram Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Allipuram Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Allipuram Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Allipuram Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Central Point Hotel Jn,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Central Point Hotel Jn,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Chavulamadhum Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Chavulamadhum Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Chavulamadhum Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Chavulamadhum Junction,17.71882698,83.29232655,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Dabagardence,17.71882698,83.29232655,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Dabagardence,17.71882698,83.29232655,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Dabagardence,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Dabagardence,17.71882698,83.29232655,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Dabagardence,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Electrical Pole Tolegate,17.71523874,83.26712316,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Electrical Pole Tolegate,17.71523874,83.26712316,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Electrical Pole convent bunk,17.71697941,83.28924622,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Electrical Pole convent bunk,17.71697941,83.28924622,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Electrical Pole :Vpt Fly-Iii-154,17.71654891,83.28791034,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Electrical Pole :Vpt Fly-Iii-154,17.71654891,83.28791034,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Electrical Pole convent Circle,17.71713158,83.28954003,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Electrical Pole convent Circle,17.71713158,83.28954003,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Fci Godown,17.72794614,83.28187594,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Fci Godown,17.72794614,83.28187594,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72064908,83.28706948,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72064908,83.28706948,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72064908,83.28706948,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.7202009,83.28728625,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.7202009,83.28728625,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.7202009,83.28728625,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72012137,83.28733347,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72012137,83.28733347,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,GnanapuramRailwayStation Arches,17.72012137,83.28733347,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Haritha Lodge Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Haritha Lodge Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Income Tax Office Building Dabagardens Allipuram,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Income Tax Office Building Dabagardens Allipuram,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Neelam Vepa Chettu Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Neelam Vepa Chettu Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Opp. Hotel Karanth,17.71882698,83.29232655,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Pen School Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Pen School Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Pen School Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Pen School Junction,17.71882698,83.29232655,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Pen School Junction,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Police Quarters Allipuram,17.71882698,83.29232655,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72362067,83.29357386,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72362067,83.29357386,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72362067,83.29357386,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72362067,83.29357386,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72338658,83.29290325,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72338658,83.29290325,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72338658,83.29290325,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72338658,83.29290325,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72387185,83.29308564,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72387185,83.29308564,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72387185,83.29308564,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72387185,83.29308564,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72315547,83.29313482,RLVD,RLVD
VISAKHAPATNAM,Vskp City,Rail Club (Dlo Jn.),17.72315547,83.29313482,ANPR,ANPR - RLVD supported
VISAKHAPATNAM,Vskp City,Railway Reservation Counter,17.71906013,83.29221347,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Railway Reservation Counter,17.71906013,83.29221347,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Railway Station Auto Stand Visakhapatnam City,17.72182042,83.29115854,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Railway Station Auto Stand Visakhapatnam City,17.72182042,83.29115854,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71430926,83.30023267,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71430926,83.30023267,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71430926,83.30023267,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71395712,83.30006551,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71395712,83.30006551,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71395644,83.30005015,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Saraswathi Park,17.71395644,83.30005015,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Seventh Day Adventure High School Yellammathota,17.71430926,83.30023267,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Seventh Day Adventure High School Yellammathota,17.71430926,83.30023267,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sophia Junior College Drinage Bridge,17.72320434,83.28591285,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Sri Venkateswara Theatre,17.71332888,83.30041996,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Sri Venkateswara Theatre,17.71332888,83.30041996,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,St. PeterS School And Nirmal Hruday Road Side,17.7253095,83.28423124,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,St. PeterS School And Nirmal Hruday Road Side,17.7253095,83.28423124,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge down at M.E.S. (DLO Jn. Side) 1.Facing towards DLO Junction 2.Facing towards Vemana Mandhir Jn.,17.72479207,83.29679858,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge down at M.E.S. (DLO Jn. Side) 1.Facing towards DLO Junction 2.Facing towards Vemana Mandhir Jn.,17.72479207,83.29679858,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge down at M.E.S. (DLO Jn. Side) 1.Facing towards DLO Junction 2.Facing towards Vemana Mandhir Jn.,17.7246833,83.29652141,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge down at M.E.S. (DLO Jn. Side) 1.Facing towards DLO Junction 2.Facing towards Vemana Mandhir Jn.,17.7246833,83.29652141,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Telugu Thalli Flyover bridge down at M.E.S. (DLO Jn. Side) 1.Facing towards DLO Junction 2.Facing towards Vemana Mandhir Jn.,17.7246833,83.29652141,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Care Hospital Jn.,17.72008163,83.31315879,ANALYTICS,Analytics - Wrong Direction
VISAKHAPATNAM,Vskp City,Care Hospital Jn.,17.72008163,83.31315879,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Circuit House,17.71862309,83.31354527,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Circuit House,17.71862309,83.31354527,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Circuit House,17.71862309,83.31354527,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Circuit House,17.71862309,83.31354527,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.72084836,83.31475303,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.72084836,83.31475303,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.72084836,83.31475303,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.72084836,83.31475303,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.71862309,83.31354527,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.71862309,83.31354527,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.71862309,83.31354527,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.71862309,83.31354527,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Circuit House Junction,17.71862309,83.31354527,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Green Park Hotel Auto Stand Near Green Park Hotel,17.71549925,83.30410773,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Green Park Hotel Auto Stand Near Green Park Hotel,17.71549925,83.30410773,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,In Front OfCourt Jn.,17.71549925,83.30410773,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,In Front OfCourt Jn.,17.71549925,83.30410773,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,In front of New Care Hospital Jn,17.70923145,83.30581148,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,In front of New Care Hospital Jn,17.70923145,83.30581148,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,In Frount Of O-Optex,17.71212513,83.30295487,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANPR,ANPR - Free Flow
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Jagadamba Junction,17.71191774,83.30252588,ANALYTICS,Analytics - Loitering
VISAKHAPATNAM,Vskp City,Karachiwala,17.72292037,83.31745776,ANALYTICS,Analytics - No Parking
VISAKHAPATNAM,Vskp City,Karachiwala,17.72292037,83.31745776,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,KGH,17.70702046,83.30595823,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,KGH,17.70702046,83.30595823,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,KGH opp gynecology ward,17.70792083,83.3046544,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,KGH opp gynecology ward,17.70792083,83.3046544,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Lepakshi back side Kummara Veedhi,17.70789444,83.30258581,FIXED,Fixed - General Surveillance
VISAKHAPATNAM,Vskp City,Lepakshi back side Kummara Veedhi,17.70789444,83.30258581,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Lions Club Junction near All Saints English Medium School Ramnagar,17.7190594,83.31144377,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Lions Club Junction near All Saints English Medium School Ramnagar,17.7190594,83.31144377,PTZ,PTZ - General Surveillance
VISAKHAPATNAM,Vskp City,Macca Maszid Near Jagadamba,17.71145755,83.30336438,PTZ,PTZ - General Surveillance
